name,id,country,languages,broadcast_area,categories,is_nsfw,logo
"Tele-Quebec (CIVF) Baie-Trinité, QC",CIVF.ca,CA,eng,s/CA-QC,local,false,https://cdn.tvpassport.com/image/station/100x100/telequebec.png
"Tele-Quebec (CIVG) Sept-Iles, QC",CIVG.ca,CA,eng,s/CA-QC,local,false,https://cdn.tvpassport.com/image/station/100x100/telequebec.png
"Tele-Quebec (CIVK) Carleton, QC",CIVK.ca,CA,eng,s/CA-QC,local,false,https://cdn.tvpassport.com/image/station/100x100/telequebec.png
"Tele-Quebec (CIVK-DT-1) Gascons, QC",CIVKDT1.ca,CA,eng,s/CA-QC,local,false,https://cdn.tvpassport.com/image/station/100x100/telequebec.png
"Tele-Quebec (CIVK-DT-2) Percé, QC",CIVKDT2.ca,CA,eng,s/CA-QC,local,false,https://cdn.tvpassport.com/image/station/100x100/telequebec.png
"Tele-Quebec (CIVK-DT-3) Gaspé, QC",CIVKDT3.ca,CA,eng,s/CA-QC,local,false,https://cdn.tvpassport.com/image/station/100x100/telequebec.png
"Tele-Quebec (CIVM) Montréal, QC",CIVM.ca,CA,fra,c/CA,general,false,https://i.imgur.com/0ZmcpEE.png
"Tele-Quebec (CIVO) Hull, QC",CIVO.ca,CA,eng,s/CA-QC,local,false,https://cdn.tvpassport.com/image/station/100x100/telequebec.png
"Tele-Quebec (CIVP) Chapeau, QC",CIVP.ca,CA,eng,s/CA-QC,local,false,https://cdn.tvpassport.com/image/station/100x100/telequebec.png
"Tele-Quebec (CIVS) Sherbrooke, QC",CIVS.ca,CA,eng,s/CA-QC,local,false,https://cdn.tvpassport.com/image/station/100x100/telequebec.png
"Tele-Quebec (CIVV) Chicoutimi, QC",CIVV.ca,CA,eng,s/CA-QC,local,false,https://cdn.tvpassport.com/image/station/100x100/telequebec.png
TeleAmazonas,TeleAmazonas.ec,EC,spa,c/EC,,false,https://imagenes.gatotv.com/logos/canales/oscuros/teleamazonas-mediano.png
TeleCentro,TeleCentro.us,US,eng,c/US,,false,https://www.directv.com/images/logos/channels/dark/large/835.png
TeleFórmula,TeleFormula.mx,MX,spa,c/MX,,false,https://imagenes.gatotv.com/logos/canales/oscuros/teleformula-mediano.png
TeleHit,TeleHit.mx,MX,spa,c/MX,,false,https://cdn.mitvstatic.com/channels/ar_telehit-lat_m.png
TeleHit Estados Unidos,TeleHitEstadosUnidos.mx,MX,spa,c/MX,,false,
TeleNiños,TeleNinos.ca,CA,eng,c/CA,,false,
TeleNovela Channel,TeleNovelaChannel.ph,PH,eng,c/PH,,false,
TeleOnce,TeleOnce.gt,GT,spa,c/GT,,false,https://imagenes.gatotv.com/logos/canales/oscuros/11_de_guatemala-mediano.png
"TeleOro Canal 13 (WORO-DT) San Juan, PR",WORODT.us,US,eng,s/US-PR,local,false,https://imagenes.gatotv.com/logos/canales/oscuros/13_de_puerto_rico-mediano.png
TeleRadyo,TeleRadyo.ph,PH,eng,c/PH,,false,
TeleRadyo Global,TeleRadyoGlobal.ph,PH,eng,c/PH,,false,https://content.osn.com/logo/channel/cropped/DZM.png
TeleXitos,TeleXitos.us,US,eng,c/US,,false,https://cdn.tvpassport.com/image/station/100x100/telexitos.png
"TeleXitos (KBLR-DT2) Las Vegas, NV",KBLR2.us,US,eng,s/US-NV,local,false,https://cdn.tvpassport.com/image/station/100x100/telexitos.png
"TeleXitos (KCSO-DT3) Sacramento, CA",KCSOLD3.us,US,eng,s/US-CA,local,false,https://cdn.tvpassport.com/image/station/100x100/telexitos.png
"TeleXitos (KDEN-DT2) Denver, CO",KDENTV2.us,US,eng,s/US-CO,local,false,https://cdn.tvpassport.com/image/station/100x100/telexitos.png
"TeleXitos (KHRR-DT2) Tucson, AZ",KHRR2.us,US,eng,s/US-AZ,local,false,https://cdn.tvpassport.com/image/station/100x100/telexitos.png
"TeleXitos (KMAS-LD2) Denver, CO",KMASLD2.us,US,eng,s/US-CO,local,false,https://cdn.tvpassport.com/image/station/100x100/telexitos.png
"TeleXitos (KMBY-LD2) Monterey, CA",KMBYLD2.us,US,eng,s/US-CA,local,false,https://cdn.tvpassport.com/image/station/100x100/telexitos.png
"TeleXitos (KMMW-LD3) Stockton, CA",KMMWLD3.us,US,eng,s/US-CA,local,false,https://cdn.tvpassport.com/image/station/100x100/telexitos.png
"TeleXitos (KNSO-DT2) Fresno, CA",KNSO2.us,US,eng,s/US-CA,local,false,https://cdn.tvpassport.com/image/station/100x100/telexitos.png
"TeleXitos (KNTV-DT4) San Francisco, CA",KNTV4.us,US,eng,s/US-CA,local,false,https://cdn.tvpassport.com/image/station/100x100/telexitos.png
"TeleXitos (KSTS-DT2) San Jose, CA",KSTS2.us,US,eng,s/US-CA,local,false,https://cdn.tvpassport.com/image/station/100x100/telexitos.png
"TeleXitos (KTAZ-DT2) Phoenix, AZ",KTAZ2.us,US,eng,s/US-AZ,local,false,https://cdn.tvpassport.com/image/station/100x100/telexitos.png
"TeleXitos (KTLM-DT2) Harlingen, TX",KTLM2.us,US,eng,s/US-TX,local,false,https://cdn.tvpassport.com/image/station/100x100/telexitos.png
"TeleXitos (KTMD-DT2) Houston, TX",KTMD2.us,US,eng,s/US-TX,local,false,https://cdn.tvpassport.com/image/station/100x100/telexitos.png
"TeleXitos (KTMW-DT2) Salt Lake City, UT",KTMW2.us,US,eng,s/US-UT,local,false,https://cdn.tvpassport.com/image/station/100x100/telexitos.png
"TeleXitos (KUAN-LD2) Poway, Etc, CA",KUANLD2.us,US,eng,s/US-CA,local,false,https://cdn.tvpassport.com/image/station/100x100/telexitos.png
"TeleXitos (KVDA-DT2) San Antonio, TX",KVDA2.us,US,eng,s/US-TX,local,false,https://cdn.tvpassport.com/image/station/100x100/telexitos.png
"TeleXitos (KVEA-DT2) Los Angeles, CA",KVEA2.us,US,eng,s/US-CA,local,false,https://cdn.tvpassport.com/image/station/100x100/telexitos.png
"TeleXitos (KXTX-DT2) Dallas, TX",KXTXTV2.us,US,eng,s/US-TX,local,false,https://cdn.tvpassport.com/image/station/100x100/telexitos.png
"TeleXitos (WKTB-CD3) Atlanta, GA",WKTBCD3.us,US,eng,s/US-GA,local,false,https://cdn.tvpassport.com/image/station/100x100/telexitos.png
"TeleXitos (WNEU2) Boston, MA",WNEU2.us,US,eng,s/US-MA,local,false,https://cdn.tvpassport.com/image/station/100x100/telexitos.png
"TeleXitos (WNJU-DT2) Teterboro, NJ",WNJU2.us,US,eng,s/US-NJ,local,false,https://cdn.tvpassport.com/image/station/100x100/telexitos.png
"TeleXitos (WRC-TV5) Washington, DC",WRCTV5.us,US,eng,s/US-DC,local,false,https://cdn.tvpassport.com/image/station/100x100/telexitos.png
"TeleXitos (WSCV-DT2) Fort Laurderdale, FL",WSCV2.us,US,eng,s/US-FL,local,false,https://cdn.tvpassport.com/image/station/100x100/telexitos.png
"TeleXitos (WSNS-DT2) Chicago, IL",WSNSTV2.us,US,eng,s/US-IL,local,false,https://cdn.tvpassport.com/image/station/100x100/telexitos.png
"TeleXitos (WWDT-DT2) Naples, FL",WWDTCD2.us,US,eng,s/US-FL,local,false,https://cdn.tvpassport.com/image/station/100x100/telexitos.png
"TeleXitos (WWSI-DT2) Philadelphia, PA",WWSI2.us,US,eng,s/US-PA,local,false,https://cdn.tvpassport.com/image/station/100x100/telexitos.png
"TeleXitos (WYCN-LD2) Providence, RI",WYCNLD2.us,US,eng,s/US-RI,local,false,https://cdn.tvpassport.com/image/station/100x100/telexitos.png
"TeleXitos (WZDC-CD2) Washington, DC",WZDC2.us,US,eng,s/US-DC,local,false,https://cdn.tvpassport.com/image/station/100x100/telexitos.png
TeleZüri,TeleZuri.ch,CH,deu,c/CH,,false,https://services.sg101.prd.sctv.ch/content/images/tv/channel/585_image_7_w116.webp
Teleantioquia,Teleantioquia.co,CO,spa,c/CO,general,false,https://cdn.mitvstatic.com/channels/co_teleantioquia-hd_m.png
Teleantioquia 2,Teleantioquia2.co,CO,spa,c/CO,general,false,
Telebachillerato,Telebachillerato.mx,MX,spa,c/MX,,false,
Telebet,Telebet.rs,RS,srp,c/RS,,false,https://mts.rs/oec/images/tv_channels/a40db13a5af196ea1b1eb632038ca314.png
Telebimbi,Telebimbi.ca,CA,eng,c/CA,,false,
Telebom,Telebom.de,DE,deu,c/DE,,false,
Telebrands India,TelebrandsIndia.in,IN,hin,c/IN,,false,
Telecadena 7 y 4,Telecadena7y4.hn,HN,spa,c/HN,,false,https://cdn.mitvstatic.com/channels/hn_telecadena_m.png
Telecafé,Telecafe.co,CO,spa,c/CO,,false,https://imagenes.gatotv.com/logos/canales/oscuros/telecafe-mediano.png
Telecafé,Telecafe.ru,RU,rus,c/RU,,false,https://avatars.mds.yandex.net/get-tv-channel-logos/69315/2a0000016285b7ee7ed6e5120fb155f395f6/428x280
Telecafé 2,Telecafe2.co,CO,spa,c/CO,,false,
Telecafé International,TelecafeInternational.ru,RU,rus,c/RU,,false,https://inet-static.mw.elion.ee/images/channels/300x300/703.png
Telecanal,Telecanal.cl,CL,spa,c/CL,,false,
Telecaribe,Telecaribe.co,CO,spa,c/CO,,false,https://imagenes.gatotv.com/logos/canales/oscuros/telecaribe-mediano.png
Telecaribe Plus,TelecaribePlus.co,CO,spa,c/CO,,false,
Teleceiba,Teleceiba.hn,HN,spa,c/HN,,false,https://cdn.mitvstatic.com/channels/hn_teleceiba_m.png
Telecentro,Telecentro.do,DO,spa,c/DO,,false,https://imagenes.gatotv.com/logos/canales/oscuros/13_de_republica_dominicana-mediano.png
Telecinco,Telecinco.es,ES,spa,c/ES,,false,https://imagenes.gatotv.com/logos/canales/oscuros/telecinco-mediano.png
Telecine Action,TelecineAction.br,BR,por,c/BR,,false,https://cdn.mitvstatic.com/channels/br_telecine-action-1_m.png
Telecine Cult,TelecineCult.br,BR,por,c/BR,,false,https://cdn.mitvstatic.com/channels/br_telecine-cult-1_m.png
Telecine Fun,TelecineFun.br,BR,por,c/BR,,false,https://cdn.mitvstatic.com/channels/br_telecine-fun_m.png
Telecine Pipoca,TelecinePipoca.br,BR,por,c/BR,,false,https://cdn.mitvstatic.com/channels/br_telecine-pipoca_m.png
Telecine Premium,TelecinePremium.br,BR,por,c/BR,,false,https://cdn.mitvstatic.com/channels/br_telecine-premium-1_m.png
Telecine Touch,TelecineTouch.br,BR,por,c/BR,,false,https://cdn.mitvstatic.com/channels/br_telecine-touch_m.png
Telecupole,Telecupole.it,IT,ita,c/IT,,false,
Teledeporte,Teledeporte.es,ES,spa,c/ES,,false,https://programacion-tv.elpais.com/imagenes/canales/9.jpg
Telediario TV,TelediarioTV.ar,AR,spa,c/AR,,false,https://cdn.mitvstatic.com/channels/ar_telediario_m.png
Teledoce,Teledoce.uy,UY,spa,c/UY,,false,
Teledom,Teledom.de,DE,deu,c/DE,,false,
Telefe,Telefe.ar,AR,spa,c/AR,local,false,https://cdn.mitvstatic.com/channels/ar_telefe_m.png
Telefe Córdoba,TelefeCordoba.ar,AR,spa,c/AR,,false,https://cdn.mitvstatic.com/channels/ar_teleocho_m.png
Telefe Internacional,TelefeInternacional.ar,AR,spa,c/AR,,false,https://www.directv.com/images/logos/channels/dark/large/206.png
Telefe Neuquén,TelefeNeuquen.ar,AR,spa,c/AR,,false,
Telefe Rosario,TelefeRosario.ar,AR,spa,c/AR,local,false,https://cdn.mitvstatic.com/channels/ar_telefe-rosario_m.png
Telefe Santa Fe,TelefeSantaFe.ar,AR,spa,c/AR,,false,https://cdn.mitvstatic.com/channels/ar_telefe-santa-fe_m.png
Telefuturo,Telefuturo.py,PY,spa,c/PY,,false,https://imagenes.gatotv.com/logos/canales/oscuros/telefuturo-mediano.png
Telehit Música,TelehitMusica.mx,MX,spa,c/MX,,false,https://services.sg101.prd.sctv.ch/content/images/tv/channel/352_image_7_w116.webp
Telehit Música Estados Unidos,TelehitMusicaEstadosUnidos.mx,MX,spa,c/MX,,false,
Teleimpacto,Teleimpacto.do,DO,spa,c/DO,,false,
Teleislas,Teleislas.co,CO,spa,c/CO,general,false,https://i.imgur.com/4xNgb8H.png
Telekanal 2x2,Telekanal2x2.ru,RU,rus,c/RU,,false,https://avatars.mds.yandex.net/get-tv-channel-logos/70787/2a0000017b737242ca8a7a533e5002a74a1b/160x90
Telekanal 360°,Telekanal360deg.ru,RU,rus,c/RU,,false,https://avatars.mds.yandex.net/get-tv-channel-logos/54380/2a0000016285ad1447f780a19d64b044b6da/428x280
Telekanal 78,Telekanal78.ru,RU,rus,c/RU,,false,
Telekanal Doktor,TelekanalDoktor.ru,RU,rus,c/RU,,false,https://avatars.mds.yandex.net/get-tv-channel-logos/38123/2a0000015d79a36da5c177c9b3c8ef82b926/z
Telekanal FAN,TelekanalFAN.ru,RU,rus,c/RU,,false,
Telekanal Futbol,TelekanalFutbol.ru,RU,rus,c/RU,,false,https://inet-static.mw.elion.ee/images/channels/300x300/262.png
Telekanal Nadezhda,TelekanalNadezhda.us,US,eng,c/US,,false,https://avatars.mds.yandex.net/get-tv-channel-logos/54380/2a0000015825497e9ac4feee9303e191febd/160x120
Telekanal Nadiya,TelekanalNadiya.us,US,eng,c/US,,false,
Telekanal O!,TelekanalO.ru,RU,rus,c/RU,,false,https://avatars.mds.yandex.net/get-tv-channel-logos/28884/2a00000176184f893e7d05d04829687bd87b/340x200
Telekanal O! International,TelekanalOInternational.ru,RU,rus,c/RU,,false,
Telekanal STB,TelekanalSTB.ua,UA,ukr,c/UA,,false,
Telekanal Spas,TelekanalSpas.ru,RU,rus,c/RU,,false,https://avatars.mds.yandex.net/get-tv-channel-logos/38123/2a00000161236f959bb825aaf0ec55162552/214x121
Telekanal Teatr,TelekanalTeatr.ru,RU,rus,c/RU,,false,https://avatars.mds.yandex.net/get-tv-channel-logos/38123/2a000001589b572f07ef2f8dd0dc00d994ff/160x120
Telekanal Ukraina,TelekanalUkraina.ua,UA,ukr,c/UA,,false,
Telekanal Zvezda,TelekanalZvezda.ru,RU,rus,c/RU,,false,https://avatars.mds.yandex.net/get-tv-channel-logos/54380/2a0000016008022252829baccfe2d94853e5/orig
Telekniga,Telekniga.ru,RU,rus,c/RU,,false,
Telekom Info,TelekomInfo.ro,RO,ron,c/RO,,false,
Telekom Sport 1,TelekomSport1.ro,RO,ron,c/RO,,false,https://static.cinemagia.ro/img/tv_station/telekom-sport-1.jpg
Telekom Sport 2,TelekomSport2.ro,RO,ron,c/RO,,false,https://static.cinemagia.ro/img/tv_station/telekom-sport-2.jpg
Telekom Sport 3,TelekomSport3.ro,RO,ron,c/RO,,false,https://static.cinemagia.ro/img/tv_station/telekom-sport-3.jpg
Telekom Sport 4,TelekomSport4.ro,RO,ron,c/RO,,false,https://static.cinemagia.ro/img/tv_station/telekom-sport-4.jpg
"Telelatino (KQSL-LD4) San Rafael, CA",KTVJLD4.us,US,eng,s/US-CA,local,false,https://cdn.tvpassport.com/image/station/100x100/tln-copy.png
Telemadrid,Telemadrid.es,ES,spa,c/ES,,false,https://imagenes.gatotv.com/logos/canales/oscuros/telemadrid-mediano.png
Telemall,Telemall.pk,PK,eng,c/PK,,false,
Telemax,Telemax.ar,AR,spa,c/AR,,false,https://i.imgur.com/1XgRcmd.png
Telemax,Telemax.mx,MX,spa,c/MX,,false,
"Telemax (KPHE-LD2) Phoenix, AZ",KPHELD2.us,US,eng,s/US-AZ,local,false,
"Telemax (KSDI) Fresno, CA",KSDILD.us,US,eng,s/US-CA,local,false,
"Telemax (WEQT-LD) Atlanta, GA",WEQTLD.us,US,eng,s/US-GA,local,false,
Telemedellín,Telemedellin.co,CO,spa,c/CO,general,false,https://cdn.mitvstatic.com/channels/co_telemedellin-hd_m.png
Telemetro,Telemetro.pa,PA,spa,c/PA,,false,https://vignette.wikia.nocookie.net/logopedia/images/e/e0/Telemetro_2010_logo.png/revision/latest?cb=20181013042937&path-prefix=es
Telemicro 5,Telemicro5.do,DO,spa,c/DO,,false,https://imagenes.gatotv.com/logos/canales/oscuros/5_republica_dominicana-mediano.png
Telemicro Canal 5,TelemicroCanal5.do,DO,spa,c/DO,,false,
Telemicro Internacional,TelemicroInternacional.do,DO,spa,c/DO,,false,https://service.canal-overseas.com/image-api/v1/image/fba6addcf6c62ac4c22df46dae8f6aac
Telemundo,Telemundo.mx,MX,spa,c/MX,,false,https://service.canal-overseas.com/image-api/v1/image/adeb0c133e8fcab9d5f6661c031adad4
"Telemundo (K27HP-D) Alamogordo, NM",K27HPD.us,US,eng,s/US-NM,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (K41ID-DT4) Klamath Falls, OR",K41ID4.us,US,eng,s/US-OR,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KASA) Albuquerque, NM",KASATV.us,US,eng,s/US-NM,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KBLR) Las Vegas, NV",KBLR.us,US,eng,s/US-NV,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KCSO) Sacramento, CA",KCSOLD.us,US,eng,s/US-CA,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KCYU-DT2) Tri-Cities, WA",KCYULD2.us,US,eng,s/US-WA,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KDEN) Longmont, CO",KDENTV.us,US,eng,s/US-CO,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KDMD-DT2) Anchorage, AK",KDMD2.us,US,eng,s/US-AK,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KECY-DT4) El Centro, CA",KECYTV4.us,US,eng,s/US-CA,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KEGW-LD) Fayetteville, AR",KEGWLD.us,US,eng,s/US-AR,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KEJT) Salt Lake City, UT",KEJTCD.us,US,eng,s/US-UT,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KESE-LP) Yuma, AZ",KESELP.us,US,eng,s/US-AZ,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KESQ-DT8) Palm Springs, CA",KESQTV8.us,US,eng,s/US-CA,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KEYE-DT2) Austin, TX",KEYETV2.us,US,eng,s/US-TX,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KEYU) Amarillo, TX",KEYU.us,US,eng,s/US-TX,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KFBI-DT2) Medford, OR",KFBILD2.us,US,eng,s/US-OR,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KFDA-DT3) Amarillo, TX",KFDATV3.us,US,eng,s/US-TX,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KFFX DT2) Tri-Cities, WA",KFFXTV2.us,US,eng,s/US-WA,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KFNM-LD) Farmington, NM",KFNMLD.us,US,eng,s/US-NM,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KFXO-DT2) Bend, OR",KFXOLD2.us,US,eng,s/US-OR,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KGKC-LD) Lawrence, KS",KGKCLD.us,US,eng,s/US-KS,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KGLA) New Orleans, LA",KGLADT.us,US,eng,s/US-LA,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KGNS-TV3) Laredo, TX",KGNSTV3.us,US,eng,s/US-TX,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KHRR) Tucson, AZ",KHRR.us,US,eng,s/US-AZ,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KIFI-DT5 Idaho Falls, ID",KIFITV5.us,US,eng,s/US-ID,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KJNK-DT2) Minneapolis, MN",KJNKLD.us,US,eng,s/US-MN,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KKCO-DT3) Grand Junction, CO",KKCO3.us,US,eng,s/US-CO,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KKEY) Bakersfield, CA",KKEYLP.us,US,eng,s/US-CA,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KKJB) Boise, ID",KKJB.us,US,eng,s/US-ID,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KKYK) Little Rock, AR",KKYKCD.us,US,eng,s/US-AR,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KLEI-TV) Kailua-Kona, HI",KLEITV.us,US,eng,s/US-HI,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KLTV-DT3) Tyler, TX",KLTV3.us,US,eng,s/US-TX,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KLWB-DT3) Lafayette, LA",KLWB3.us,US,eng,s/US-LA,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KMAS-LD) Denver, CO",KMASLD.us,US,eng,s/US-CO,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KMMW-LD) Stockton, CA",KMMWLD.us,US,eng,s/US-CA,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KMUM-CD) Sacramento, CA",KMUMCD.us,US,eng,s/US-CA,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KMUM-CD2) Sacramento, CA",KMUMCD2.us,US,eng,s/US-CA,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KMUV) Monterey, CA",KMUVLP.us,US,eng,s/US-CA,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KNPG-LD3) St Joseph, MO",KNPGLD3.us,US,eng,s/US-MO,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KNPN-DT4) St Joseph, MO",KNPNLD4.us,US,eng,s/US-MO,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KNSO) Fresno, CA",KNSO.us,US,eng,s/US-CA,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KNTV-DT3) San Francisco, CA",KNTV3.us,US,eng,s/US-CA,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KNVN-DT2) Chico, CA",KNVN3.us,US,eng,s/US-CA,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KPXG-TV7) Portland, OR",KPXGTV7.us,US,eng,s/US-OR,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KQPS) Little Rock, AR",KQPSLD.us,US,eng,s/US-AR,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KQRE-LD) Bend, OR",KQRELD.us,US,eng,s/US-OR,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KQTI-LD) Ogden, UT",KQTILD.us,US,eng,s/US-UT,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KRDO-DT2) Colorado Springs, CO",KRDOTV2.us,US,eng,s/US-CO,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KRHD-DT2) Temple, TX",KRHDCD2.us,US,eng,s/US-TX,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KSNC2) Great Bend, KS",KSNC2.us,US,eng,s/US-KS,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KSNG-DT2) Garden City, KS",KSNG2.us,US,eng,s/US-KS,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KSNW2) Wichita, KS",KSNW2.us,US,eng,s/US-KS,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KSPX-TV9) Sacramento, CA",KSPX9.us,US,eng,s/US-CA,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KSTS) San Jose, CA",KSTS.us,US,eng,s/US-CA,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KSWO-TV2) Lawton, OK",KSWOTV2.us,US,eng,s/US-OK,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KSWX-LP2) Duncan, OK",KSWXLP2.us,US,eng,s/US-OK,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KTAB-DT2) Abilene, TX",KTABTV2.us,US,eng,s/US-TX,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KTAB-TV2) Abilene, TX HD",KTABTV2HD.us,US,eng,c/US,,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KTAS) Santa Barbara, CA",KTAS.us,US,eng,s/US-CA,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KTAZ) Phoenix, AZ",KTAZ.us,US,eng,s/US-AZ,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KTDO) El Paso, TX",KTDO.us,US,eng,s/US-TX,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KTEL-TV) Carlsbad, NM",KTELTV.us,US,eng,s/US-NM,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KTES) Abilene, TX",KTESLD.us,US,eng,s/US-TX,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KTLM) Brownsville, TX",KTLM.us,US,eng,s/US-TX,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KTLO-LP) Colorado Springs, CO",KTLOLP.us,US,eng,s/US-CO,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KTMD) Houston, TX",KTMD.us,US,eng,s/US-TX,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KTMW) Salt Lake City, UT",KTMW.us,US,eng,s/US-UT,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KTRE-DT2) Lufkin, TX",KTRE2.us,US,eng,s/US-TX,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KTUZ) Oklahoma City, OK",KTUZTV.us,US,eng,s/US-OK,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KUAN) San Diego, CA",KUAN.us,US,eng,s/US-CA,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KULX) Salt Lake City, UT",KULXCD.us,US,eng,s/US-UT,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KUNA) Palm Desert, CA",KUNALP.us,US,eng,s/US-CA,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KUTA-DT2) Salt Lake City, UT",KUTALD2.us,US,eng,s/US-UT,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
"Telemundo (KUTU-DT2) Tulsa, OK",KUTUCD2.us,US,eng,s/US-OK,local,false,https://cdn.tvpassport.com/image/station/100x100/telemundo.png
